account_id,total_amount_usd,avg_amount_usd,std_amount_usd,tx_count,tx_freq,tx_freq_std,asset_diversity,borrow_count,repay_count,first_seen,last_seen,behavior_consistency,borrow_repay_ratio,active_days,cluster,deposit_volume,risk_score,credit_score
0x549c9445aaeff1495c50245c28acfd087a26094c,0.5283829599887176,0.5283829599887176,0.0,1,0.0,0.0,1,0,1,2019-08-11 20:38:01,2019-08-11 20:38:01,0.0,0.0,1,0,0.5283829599887176,0.0,2.1
0xd1edec711d5ea0b4b064b678ff4a13b2c2a5ce8b,238.54719253662432,238.54719253662432,0.0,1,0.0,0.0,1,0,1,2019-05-26 01:16:05,2019-05-26 01:16:05,0.0,0.0,1,0,238.54719253662432,0.0,2.1
0x54a3a8245a5135f77bd6aaf7cbe632836ab8a0da,46.549592935638785,46.549592935638785,0.0,1,0.0,0.0,1,0,1,2019-07-20 20:21:59,2019-07-20 20:21:59,0.0,0.0,1,0,46.549592935638785,0.0,2.1
0x54a63836e920850f29eee0c98d1a2f851349451a,11.85455470186986,11.85455470186986,0.0,1,0.0,0.0,1,0,1,2019-08-02 09:20:51,2019-08-02 09:20:51,0.0,0.0,1,0,11.85455470186986,0.0,2.1
0xd1e6fc718660618d73d458a77bd0339f6c2f4212,10.00133886861904,10.00133886861904,0.0,1,0.0,0.0,1,0,1,2019-08-12 16:00:20,2019-08-12 16:00:20,0.0,0.0,1,0,10.00133886861904,0.0,2.1
0x54c62aa993fa90f3098b3ee4f3ff88272423693a,0.0656149956826607,0.0656149956826607,0.0,1,0.0,0.0,1,0,1,2019-06-11 23:20:13,2019-06-11 23:20:13,0.0,0.0,1,0,0.0656149956826607,0.0,2.1
0x54d25d45fdb3e6f642783effbaabb4278c9f42cc,0.3088218398329035,0.3088218398329035,0.0,1,0.0,0.0,1,0,1,2019-06-23 11:21:22,2019-06-23 11:21:22,0.0,0.0,1,0,0.3088218398329035,0.0,2.1
0x54d81dfa7a553cd3f463e80eef345efdbc6f3a52,100.34517491041785,100.34517491041785,0.0,1,0.0,0.0,1,0,1,2019-06-22 07:58:08,2019-06-22 07:58:08,0.0,0.0,1,0,100.34517491041785,0.0,2.1
0x547fa44cafc883b104521cfff483a3747e4da885,1007.8071260697528,1007.8071260697528,0.0,1,0.0,0.0,1,0,1,2019-07-09 21:28:46,2019-07-09 21:28:46,0.0,0.0,1,0,1007.8071260697528,0.0,2.1
0x8f21af3f31b0205e5ee6f2080de3b3ae6b528ef6,0.6659405799595134,0.6659405799595134,0.0,1,0.0,0.0,1,0,1,2019-07-27 05:26:41,2019-07-27 05:26:41,0.0,0.0,1,0,0.6659405799595134,0.0,2.1
0x4df188ee4a43e7194876856446049c5658d7c5b3,23.204264219888255,23.204264219888255,0.0,1,0.0,0.0,1,0,1,2019-07-15 18:28:56,2019-07-15 18:28:56,0.0,0.0,1,0,23.204264219888255,0.0,2.1
0x54e250ea9b59f4d627b7c35570e7acd688916ba6,19.89257883480716,19.89257883480716,0.0,1,0.0,0.0,1,0,1,2019-08-13 06:52:51,2019-08-13 06:52:51,0.0,0.0,1,0,19.89257883480716,0.0,2.1
0xb315928be4965fca6e4a6811759b297ceea09048,0.7770804961312469,0.7770804961312469,0.0,1,0.0,0.0,1,0,1,2019-08-13 02:19:10,2019-08-13 02:19:10,0.0,0.0,1,0,0.7770804961312469,0.0,2.1
0x55048079bd497535b2b5e2ba71d9b8a581069540,19.809341415988207,19.809341415988207,0.0,1,0.0,0.0,1,0,1,2019-05-24 10:28:49,2019-05-24 10:28:49,0.0,0.0,1,0,19.809341415988207,0.0,2.1
0x551585302d2a25fed1fdeb4bed3e4c5bdfaf07b3,5.519626776213103,5.519626776213103,0.0,1,0.0,0.0,1,0,1,2019-07-25 08:38:27,2019-07-25 08:38:27,0.0,0.0,1,0,5.519626776213103,0.0,2.1
0x8f17a0a494fc203534637ee1468f33cf7804b20e,386.9412850021617,386.9412850021617,0.0,1,0.0,0.0,1,0,1,2019-08-08 08:33:39,2019-08-08 08:33:39,0.0,0.0,1,0,386.9412850021617,0.0,2.1
0xd1c04737c664b1baae54021fdbd22b9841c5d9dc,45000.863808,45000.863808,0.0,1,0.0,0.0,1,0,1,2019-05-27 17:07:06,2019-05-27 17:07:06,0.0,0.0,1,0,45000.863808,0.0,2.1
0xd1bfddd1f670639fd7118bfcf37243bd2c6db297,0.1398975161850454,0.1398975161850454,0.0,1,0.0,0.0,1,0,1,2019-08-07 10:59:02,2019-08-07 10:59:02,0.0,0.0,1,0,0.1398975161850454,0.0,2.1
0x551ff91a3cda6794680f6df2c93ae70f062cb28c,99.7737950628777,99.7737950628777,0.0,1,0.0,0.0,1,0,1,2019-07-08 14:45:17,2019-07-08 14:45:17,0.0,0.0,1,0,99.7737950628777,0.0,2.1
0x5522abaf398c2012932bab78f64905894ab8de11,1.047604027413481,1.047604027413481,0.0,1,0.0,0.0,1,0,1,2019-08-06 02:45:08,2019-08-06 02:45:08,0.0,0.0,1,0,1.047604027413481,0.0,2.1
0xd2138585ea2ba94dc3de32ab19cf00d3ae3b277a,20.95902978291608,20.95902978291608,0.0,1,0.0,0.0,1,0,1,2019-08-07 01:52:08,2019-08-07 01:52:08,0.0,0.0,1,0,20.95902978291608,0.0,2.1
0xd21d31d7d594d1f1997fb869ba300f7db7981e9c,13.894070727031652,13.894070727031652,0.0,1,0.0,0.0,1,0,1,2019-07-29 05:35:16,2019-07-29 05:35:16,0.0,0.0,1,0,13.894070727031652,0.0,2.1
0x53eef249380fc47aa6ceb5931a6600b61ba64858,416.34945534555663,416.34945534555663,0.0,1,0.0,0.0,1,0,1,2019-07-28 21:38:01,2019-07-28 21:38:01,0.0,0.0,1,0,416.34945534555663,0.0,2.1
0x8f88588ce8b622a47ade696e60854a39921d6521,19.920104364638362,19.920104364638362,0.0,1,0.0,0.0,1,0,1,2019-08-10 22:55:13,2019-08-10 22:55:13,0.0,0.0,1,0,19.920104364638362,0.0,2.1
0x53f546678190530b10f72cc58174cecb72d3ea22,276.03797944635977,276.03797944635977,0.0,1,0.0,0.0,1,0,1,2019-07-14 06:53:22,2019-07-14 06:53:22,0.0,0.0,1,0,276.03797944635977,0.0,2.1
0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,2654.2737052876087,2654.2737052876087,0.0,1,0.0,0.0,1,0,1,2019-07-25 08:41:54,2019-07-25 08:41:54,0.0,0.0,1,0,2654.2737052876087,0.0,2.1
0x8f8c92624219869b02e3e3b59c5f1750fe265d0d,9.883056862391332,9.883056862391332,0.0,1,0.0,0.0,1,0,1,2019-08-06 04:01:47,2019-08-06 04:01:47,0.0,0.0,1,0,9.883056862391332,0.0,2.1
0xd2829e4eb78538b616e541b0136facef4ec1f942,3.6562963429042217,3.6562963429042217,0.0,1,0.0,0.0,1,0,1,2019-06-22 21:50:05,2019-06-22 21:50:05,0.0,0.0,1,0,3.6562963429042217,0.0,2.1
0xd28216ae66fd8248d3e2e0890667b522be626f13,15.36727987150887,15.36727987150887,0.0,1,0.0,0.0,1,0,1,2019-06-24 19:22:51,2019-06-24 19:22:51,0.0,0.0,1,0,15.36727987150887,0.0,2.1
0x4e0e15f0f769c6168c425632723a4be719999bb5,50.62368793424474,50.62368793424474,0.0,1,0.0,0.0,1,0,1,2019-07-26 22:01:59,2019-07-26 22:01:59,0.0,0.0,1,0,50.62368793424474,0.0,2.1
0xb3e33208e5fb199fc685859dcaebfad47e4572dc,0.9992178219713654,0.9992178219713654,0.0,1,0.0,0.0,1,0,1,2019-06-24 15:28:57,2019-06-24 15:28:57,0.0,0.0,1,0,0.9992178219713654,0.0,2.1
0x54207b53c1d2c47b4e08722e8a0009994d57040a,108.32888687424337,108.32888687424337,0.0,1,0.0,0.0,1,0,1,2019-08-06 19:06:30,2019-08-06 19:06:30,0.0,0.0,1,0,108.32888687424337,0.0,2.1
0xb3a210a0cf14f15a7e8e00fddf89ea8cb5a46f99,0.0047468107722076,0.0011867026930519,0.0013195694479770554,4,0.0,0.0,1,0,4,2019-06-29 00:23:02,2019-06-29 00:23:02,0.0,0.0,1,0,0.0047468107722076,0.0,2.1
0x542a30688b62c8a6878724268469a61b0eb60b39,49.86968641366979,49.86968641366979,0.0,1,0.0,0.0,1,0,1,2019-08-12 01:38:05,2019-08-12 01:38:05,0.0,0.0,1,0,49.86968641366979,0.0,2.1
0xd25586480e0419024aa3b4aff214bc8bf061fc87,6995.659838318072,6995.659838318072,0.0,1,0.0,0.0,1,0,1,2019-05-24 17:52:23,2019-05-24 17:52:23,0.0,0.0,1,0,6995.659838318072,0.0,2.1
0x5439b18a876726890a7683e17b4b06cc94fe2255,0.9927809768090644,0.9927809768090644,0.0,1,0.0,0.0,1,0,1,2019-08-06 22:50:44,2019-08-06 22:50:44,0.0,0.0,1,0,0.9927809768090644,0.0,2.1
0x546e1fdbe7776728103cc7b47ba1c542682f08ae,299.3685936842542,299.3685936842542,0.0,1,0.0,0.0,1,0,1,2019-08-10 15:42:07,2019-08-10 15:42:07,0.0,0.0,1,0,299.3685936842542,0.0,2.1
0x90e3497ff247abdfe2e31019308e11d7b19e949d,217.310773884629,21.7310773884629,19.178030202333186,10,0.0,0.0,1,0,10,2019-06-30 09:44:35,2019-06-30 09:44:35,0.0,0.0,1,0,217.310773884629,0.0,2.1
0xb40acd38e5e60337476cea26762b75c64ea06742,50.020552992659304,50.020552992659304,0.0,1,0.0,0.0,1,0,1,2019-05-25 09:15:05,2019-05-25 09:15:05,0.0,0.0,1,0,50.020552992659304,0.0,2.1
0xd2493889959238e94341a75a5e6902b295a4fcdf,3010.4513130360074,3010.4513130360074,0.0,1,0.0,0.0,1,0,1,2019-08-07 04:46:13,2019-08-07 04:46:13,0.0,0.0,1,0,3010.4513130360074,0.0,2.1
0x544742b1cc12e66fcad554c2ebcf5ef100968c92,5.337741417135637,5.337741417135637,0.0,1,0.0,0.0,1,0,1,2019-08-06 23:16:46,2019-08-06 23:16:46,0.0,0.0,1,0,5.337741417135637,0.0,2.1
0x544796b449577afc47eb105d04a9e390f8f7cf56,48.04853050246194,48.04853050246194,0.0,1,0.0,0.0,1,0,1,2019-07-13 01:42:42,2019-07-13 01:42:42,0.0,0.0,1,0,48.04853050246194,0.0,2.1
0xd23be9b4c5786b1c49566914a0aa10e5849f714f,42.09843679566553,42.09843679566553,0.0,1,0.0,0.0,1,0,1,2019-07-29 19:42:32,2019-07-29 19:42:32,0.0,0.0,1,0,42.09843679566553,0.0,2.1
0xd2357fffbcdc3780835ceff1447c357c413ddd65,2426.347797658916,2426.347797658916,0.0,1,0.0,0.0,1,0,1,2019-07-24 15:51:25,2019-07-24 15:51:25,0.0,0.0,1,0,2426.347797658916,0.0,2.1
0x5459598eae80717bc5ad03c4e80418758c5f2770,65.42840869621187,65.42840869621187,0.0,1,0.0,0.0,1,0,1,2019-08-01 21:39:20,2019-08-01 21:39:20,0.0,0.0,1,0,65.42840869621187,0.0,2.1
0x545de414af3eac927a8ea5d8d3f238b21da80d43,57.70468128932967,57.70468128932967,0.0,1,0.0,0.0,1,0,1,2019-07-13 03:46:58,2019-07-13 03:46:58,0.0,0.0,1,0,57.70468128932967,0.0,2.1
0x545e04abeaa0c6ed0d716b5a0eee9a16a85cf02e,1.9969366994807791,1.9969366994807791,0.0,1,0.0,0.0,1,0,1,2019-07-18 01:38:42,2019-07-18 01:38:42,0.0,0.0,1,0,1.9969366994807791,0.0,2.1
0xd2346dbe4fc52ecfdfeaccab5ef1efaa0851c21d,719.0644031548791,719.0644031548791,0.0,1,0.0,0.0,1,0,1,2019-07-30 15:46:43,2019-07-30 15:46:43,0.0,0.0,1,0,719.0644031548791,0.0,2.1
0xd26e8e1658c676b171b51fb2721067fe73606c99,13.973174854241147,13.973174854241147,0.0,1,0.0,0.0,1,0,1,2019-07-27 19:22:17,2019-07-27 19:22:17,0.0,0.0,1,0,13.973174854241147,0.0,2.1
0x52252e87a76187bb8aa1de22576cda3313f93aa3,201.0132612618136,201.0132612618136,0.0,1,0.0,0.0,1,0,1,2019-05-26 20:05:47,2019-05-26 20:05:47,0.0,0.0,1,0,201.0132612618136,0.0,2.1
0x903ae02b2a0749b74494adade3911ed7e2f8db97,60.14443358152933,60.14443358152933,0.0,1,0.0,0.0,1,0,1,2019-07-21 10:10:48,2019-07-21 10:10:48,0.0,0.0,1,0,60.14443358152933,0.0,2.1
0xd4d7a79a518f459621c106f5496f167d3caf22ae,90.28544178725093,90.28544178725093,0.0,1,0.0,0.0,1,0,1,2019-07-30 19:13:55,2019-07-30 19:13:55,0.0,0.0,1,0,90.28544178725093,0.0,2.1
0x4e54ed96fe052eb742fdf30fc45b32491002b408,5.007930309690043,5.007930309690043,0.0,1,0.0,0.0,1,0,1,2019-06-28 15:50:29,2019-06-28 15:50:29,0.0,0.0,1,0,5.007930309690043,0.0,2.1
0xd4c2dad8b594fe3e77b6dbf8a2de65993c1adcf2,99.97028604352853,99.97028604352853,0.0,1,0.0,0.0,1,0,1,2019-06-20 07:02:26,2019-06-20 07:02:26,0.0,0.0,1,0,99.97028604352853,0.0,2.1
0xd4b23b54314f2e038d089d6fa6e7614415927dbc,631.104297762495,631.104297762495,0.0,1,0.0,0.0,1,0,1,2019-08-12 19:03:26,2019-08-12 19:03:26,0.0,0.0,1,0,631.104297762495,0.0,2.1
0xd4b1a133ac3a19ac1c2715878dc301bf0f020018,3.67659405644e-05,3.67659405644e-05,0.0,1,0.0,0.0,1,0,1,2019-06-12 04:01:55,2019-06-12 04:01:55,0.0,0.0,1,0,3.67659405644e-05,0.0,2.1
0xd4a45d8055ac000a4bbd7f3c6007d491d7f3c529,6.72791009991005,6.72791009991005,0.0,1,0.0,0.0,1,0,1,2019-05-28 19:28:14,2019-05-28 19:28:14,0.0,0.0,1,0,6.72791009991005,0.0,2.1
0x4fa9fae7feae9b18496f2f47245b4b12a1a554ba,10.016906879951724,10.016906879951724,0.0,1,0.0,0.0,1,0,1,2019-06-24 21:16:24,2019-06-24 21:16:24,0.0,0.0,1,0,10.016906879951724,0.0,2.1
0xd4a3fd0fed8ed7ca0caae7ee2a5fcacb8e4c42b8,494.0872293560093,494.0872293560093,0.0,1,0.0,0.0,1,0,1,2019-06-28 16:29:47,2019-06-28 16:29:47,0.0,0.0,1,0,494.0872293560093,0.0,2.1
0x4fb252ec15391b16f7da690ad11ea3f89669f764,9.997545581833219,9.997545581833219,0.0,1,0.0,0.0,1,0,1,2019-07-28 20:23:33,2019-07-28 20:23:33,0.0,0.0,1,0,9.997545581833219,0.0,2.1
0x4fc45c7a20d5479c24c56b527bcafb930cae4e80,100.99358101691836,100.99358101691836,0.0,1,0.0,0.0,1,0,1,2019-08-01 21:39:20,2019-08-01 21:39:20,0.0,0.0,1,0,100.99358101691836,0.0,2.1
0x4fc604536134dc64718800361ecbca0df6cbfe08,57416.118091665514,57416.118091665514,0.0,1,0.0,0.0,1,0,1,2019-06-27 03:58:18,2019-06-27 03:58:18,0.0,0.0,1,0,57416.118091665514,0.0,2.1
0x4fc727fd31a6dbf41920d4e26049cd6b5222885a,19.911518149586954,19.911518149586954,0.0,1,0.0,0.0,1,0,1,2019-07-31 21:57:56,2019-07-31 21:57:56,0.0,0.0,1,0,19.911518149586954,0.0,2.1
0x4fd111b25a629c570740097e471d275bd5edbb38,330303.95218406327,330303.95218406327,0.0,1,0.0,0.0,1,0,1,2019-07-15 02:24:09,2019-07-15 02:24:09,0.0,0.0,1,0,330303.95218406327,0.0,2.1
0xd496af60ba95ee4c2f1ba5e4d4dfe69f3357018a,49.97581311088329,49.97581311088329,0.0,1,0.0,0.0,1,0,1,2019-07-10 12:53:11,2019-07-10 12:53:11,0.0,0.0,1,0,49.97581311088329,0.0,2.1
0x4fe501984561ac79ec201bf4540e0ced536ab85f,11.804358637780416,11.804358637780416,0.0,1,0.0,0.0,1,0,1,2019-05-26 13:16:20,2019-05-26 13:16:20,0.0,0.0,1,0,11.804358637780416,0.0,2.1
0x90a3021c8444637f7341f0e3a739cca083689e7e,79.46574942949766,79.46574942949766,0.0,1,0.0,0.0,1,0,1,2019-07-30 01:57:25,2019-07-30 01:57:25,0.0,0.0,1,0,79.46574942949766,0.0,2.1
0x4ff0ddceda6af4adc3e51bae879aa2ef8accacb3,2.987768987401743,2.987768987401743,0.0,1,0.0,0.0,1,0,1,2019-07-13 18:45:20,2019-07-13 18:45:20,0.0,0.0,1,0,2.987768987401743,0.0,2.1
0x50081c5d445eaa793ac63895bf34bdf650f21eb2,22.634544431663286,22.634544431663286,0.0,1,0.0,0.0,1,0,1,2019-07-11 01:17:02,2019-07-11 01:17:02,0.0,0.0,1,0,22.634544431663286,0.0,2.1
0x5024b7b5e6946c55ac843383bd1e89ab3ebd47f5,6.019551683715332,6.019551683715332,0.0,1,0.0,0.0,1,0,1,2019-07-29 21:59:39,2019-07-29 21:59:39,0.0,0.0,1,0,6.019551683715332,0.0,2.1
0xd482a29319200288cef83a2c201b38ebe4e85bc2,86.23147317514878,86.23147317514878,0.0,1,0.0,0.0,1,0,1,2019-07-05 06:58:02,2019-07-05 06:58:02,0.0,0.0,1,0,86.23147317514878,0.0,2.1
0x908d1c7b6d8fb62fa67d55eb7f76dc0e89c1cb4a,107.36704418471568,107.36704418471568,0.0,1,0.0,0.0,1,0,1,2019-07-12 15:02:20,2019-07-12 15:02:20,0.0,0.0,1,0,107.36704418471568,0.0,2.1
0x503a10ad0a89cb50f34cfb66eafd1bd906392a06,47.1873017516708,47.1873017516708,0.0,1,0.0,0.0,1,0,1,2019-07-01 15:09:53,2019-07-01 15:09:53,0.0,0.0,1,0,47.1873017516708,0.0,2.1
0x5040baebb06a7699867574db0945f9c629b8b2be,44.39295005550668,44.39295005550668,0.0,1,0.0,0.0,1,0,1,2019-08-04 02:27:10,2019-08-04 02:27:10,0.0,0.0,1,0,44.39295005550668,0.0,2.1
0xd45fcca46d33522886694e4d282cecf621a3878a,15.818563671840948,15.818563671840948,0.0,1,0.0,0.0,1,0,1,2019-08-11 01:54:07,2019-08-11 01:54:07,0.0,0.0,1,0,15.818563671840948,0.0,2.1
0xd459cdb197400fd7fbd9cd3a42a6442611294261,119.7516743491702,119.7516743491702,0.0,1,0.0,0.0,1,0,1,2019-05-16 17:54:48,2019-05-16 17:54:48,0.0,0.0,1,0,119.7516743491702,0.0,2.1
0x9083185e9f16e8b9556a5f6b03192fa3db8e0af2,996.3578289680645,996.3578289680645,0.0,1,0.0,0.0,1,0,1,2019-08-10 16:51:43,2019-08-10 16:51:43,0.0,0.0,1,0,996.3578289680645,0.0,2.1
0x4f6976bee5233fa69375ef2ed3bc718492656af2,0.0994092910377562,0.0994092910377562,0.0,1,0.0,0.0,1,0,1,2019-05-28 13:26:35,2019-05-28 13:26:35,0.0,0.0,1,0,0.0994092910377562,0.0,2.1
0x90bab5b85d710901f80c88db1fab37312b26f437,20.1800021170624,20.1800021170624,0.0,1,0.0,0.0,1,0,1,2019-08-02 02:49:33,2019-08-02 02:49:33,0.0,0.0,1,0,20.1800021170624,0.0,2.1
0xb39e512d99cb7552b21f25e7b76a5462149560af,11.184184903839157,11.184184903839157,0.0,1,0.0,0.0,1,0,1,2019-08-07 17:59:50,2019-08-07 17:59:50,0.0,0.0,1,0,11.184184903839157,0.0,2.1
0x4f532e0ae9954a85e5396f3e8d1876556317bfba,4.7003452977656295,4.7003452977656295,0.0,1,0.0,0.0,1,0,1,2019-07-26 12:45:28,2019-07-26 12:45:28,0.0,0.0,1,0,4.7003452977656295,0.0,2.1
0x4e606b001ec793670f40520acd49f73d55f497ab,1.5437188841173108,1.5437188841173108,0.0,1,0.0,0.0,1,0,1,2019-07-27 01:11:48,2019-07-27 01:11:48,0.0,0.0,1,0,1.5437188841173108,0.0,2.1
0x4e6e308d7736450f110e89f1b1feee963ebef1b1,32861.04419230198,32861.04419230198,0.0,1,0.0,0.0,1,0,1,2019-06-13 08:46:26,2019-06-13 08:46:26,0.0,0.0,1,0,32861.04419230198,0.0,2.1
0x90ce18764f6d463aedcc361d07393b42b7e3af6c,10592.62630506112,10592.62630506112,0.0,1,0.0,0.0,1,0,1,2019-07-31 02:04:18,2019-07-31 02:04:18,0.0,0.0,1,0,10592.62630506112,0.0,2.1
0xd50989dfd8caa458c2d4d0085dc5e976e6531a79,462.88106893954733,462.88106893954733,0.0,1,0.0,0.0,1,0,1,2019-07-20 20:37:29,2019-07-20 20:37:29,0.0,0.0,1,0,462.88106893954733,0.0,2.1
0x4e7b63260e13b485fee3dfa72aac9d830049bd51,1450.0300463398455,1450.0300463398455,0.0,1,0.0,0.0,1,0,1,2019-06-12 08:51:49,2019-06-12 08:51:49,0.0,0.0,1,0,1450.0300463398455,0.0,2.1
0xd5052e4c6eb6809c76b27ffa34920dbdc52046d2,9.985667331812357,9.985667331812357,0.0,1,0.0,0.0,1,0,1,2019-07-30 18:08:53,2019-07-30 18:08:53,0.0,0.0,1,0,9.985667331812357,0.0,2.1
0xd501d7da9df09b119e7d03fb7b642521ab2c0520,20.04201411795689,20.04201411795689,0.0,1,0.0,0.0,1,0,1,2019-06-05 00:07:49,2019-06-05 00:07:49,0.0,0.0,1,0,20.04201411795689,0.0,2.1
0x4eacfbeecceb46c30b525eb00486e0d9d215538c,19583.04513,19583.04513,0.0,1,0.0,0.0,1,0,1,2019-06-07 04:18:13,2019-06-07 04:18:13,0.0,0.0,1,0,19583.04513,0.0,2.1
0x4ebb9f17c06d26a9d6a967a4f6dba4fffa0b0be3,20.71354785314852,20.71354785314852,0.0,1,0.0,0.0,1,0,1,2019-08-06 22:40:23,2019-08-06 22:40:23,0.0,0.0,1,0,20.71354785314852,0.0,2.1
0xd4f72e72c1ef5954ef03b200961fc04bc5c90f21,12.529963225840676,12.529963225840676,0.0,1,0.0,0.0,1,0,1,2019-05-20 23:03:58,2019-05-20 23:03:58,0.0,0.0,1,0,12.529963225840676,0.0,2.1
0x90c6fb1613c30317d3fa215dd2418db38cb554df,15.10968857898828,15.10968857898828,0.0,1,0.0,0.0,1,0,1,2019-08-04 09:21:21,2019-08-04 09:21:21,0.0,0.0,1,0,15.10968857898828,0.0,2.1
0x4ee4228571c22789389ba7068f5767e54c6d944d,19.97343539880217,19.97343539880217,0.0,1,0.0,0.0,1,0,1,2019-07-29 08:48:06,2019-07-29 08:48:06,0.0,0.0,1,0,19.97343539880217,0.0,2.1
0x4ef70b3f336cf18d93df18956d80e8bc08e5df07,201.36178312931713,201.36178312931713,0.0,1,0.0,0.0,1,0,1,2019-08-04 10:15:21,2019-08-04 10:15:21,0.0,0.0,1,0,201.36178312931713,0.0,2.1
0xd4f02a1c94706b8b9123f2be11125bff772ac4f0,13.86805270544106,13.86805270544106,0.0,1,0.0,0.0,1,0,1,2019-08-11 20:01:22,2019-08-11 20:01:22,0.0,0.0,1,0,13.86805270544106,0.0,2.1
0x4f20d49a5f7c53ce24336fb806a6e08c357e82cc,20.219976373282122,20.219976373282122,0.0,1,0.0,0.0,1,0,1,2019-08-08 00:51:43,2019-08-08 00:51:43,0.0,0.0,1,0,20.219976373282122,0.0,2.1
0xd4ef22c77d27b71c9600dee672345c28b8ce4027,0.0599140039908741,0.0599140039908741,0.0,1,0.0,0.0,1,0,1,2019-07-30 20:25:31,2019-07-30 20:25:31,0.0,0.0,1,0,0.0599140039908741,0.0,2.1
0x4f23f598c88bc4da5e20dea212b30e6d73e1e2df,1.0010015866463675,1.0010015866463675,0.0,1,0.0,0.0,1,0,1,2019-06-04 06:43:49,2019-06-04 06:43:49,0.0,0.0,1,0,1.0010015866463675,0.0,2.1
0x4f266f295bad85436ecea51e0ae2afe82b11553b,6.662577044452077,6.662577044452077,0.0,1,0.0,0.0,1,0,1,2019-08-05 08:33:11,2019-08-05 08:33:11,0.0,0.0,1,0,6.662577044452077,0.0,2.1
0x4f28ce380aa718310700f673d96e8eeb8b679856,1141.5564464623576,1141.5564464623576,0.0,1,0.0,0.0,1,0,1,2019-05-24 10:52:33,2019-05-24 10:52:33,0.0,0.0,1,0,1141.5564464623576,0.0,2.1
0xd4ee35200675e125bb7c543c2db3636e5cf6d5e4,13.879913714005063,13.879913714005063,0.0,1,0.0,0.0,1,0,1,2019-07-26 22:32:48,2019-07-26 22:32:48,0.0,0.0,1,0,13.879913714005063,0.0,2.1
0x4f38f2da7720f1077a45b80e88c0a78c0144c136,22.826675605232943,22.826675605232943,0.0,1,0.0,0.0,1,0,1,2019-07-22 18:41:19,2019-07-22 18:41:19,0.0,0.0,1,0,22.826675605232943,0.0,2.1
0x90c40ac078dec6621050edfa4c8f0fc4fe0fa933,70820.5023,70820.5023,0.0,1,0.0,0.0,1,0,1,2019-07-03 20:45:39,2019-07-03 20:45:39,0.0,0.0,1,0,70820.5023,0.0,2.1
0x4f409be84787267e164cb6c623ba47297ed835b6,249.2149078736586,249.2149078736586,0.0,1,0.0,0.0,1,0,1,2019-07-28 11:08:33,2019-07-28 11:08:33,0.0,0.0,1,0,249.2149078736586,0.0,2.1
0x4f42bc7a649e136d5fa6966a4587ccf17306f980,10.394781632145447,10.394781632145447,0.0,1,0.0,0.0,1,0,1,2019-08-13 04:43:10,2019-08-13 04:43:10,0.0,0.0,1,0,10.394781632145447,0.0,2.1
0x4f4a88b7254752d8cc372ec97fe558b526faecd2,226.1163290506711,226.1163290506711,0.0,1,0.0,0.0,1,0,1,2019-05-25 05:56:48,2019-05-25 05:56:48,0.0,0.0,1,0,226.1163290506711,0.0,2.1
0x504d0e5a15de34d794b0dcf084b1bda8088e956c,19.394069899682215,19.394069899682215,0.0,1,0.0,0.0,1,0,1,2019-08-06 21:11:13,2019-08-06 21:11:13,0.0,0.0,1,0,19.394069899682215,0.0,2.1
0x50588358610a17fa25beb46edf48e038227e89d4,21.42477659941005,21.42477659941005,0.0,1,0.0,0.0,1,0,1,2019-06-05 11:58:59,2019-06-05 11:58:59,0.0,0.0,1,0,21.42477659941005,0.0,2.1
0xd4558b871e37d597d9fedb6081bd7819deeb75e4,2.642605811118744,2.642605811118744,0.0,1,0.0,0.0,1,0,1,2019-06-21 22:12:07,2019-06-21 22:12:07,0.0,0.0,1,0,2.642605811118744,0.0,2.1
0xd44d4d783871beb18bb95fc7d176f00e376dbefd,20.047366515463636,20.047366515463636,0.0,1,0.0,0.0,1,0,1,2019-08-01 17:04:46,2019-08-01 17:04:46,0.0,0.0,1,0,20.047366515463636,0.0,2.1
0x906bdb31b1b2cd1b9796af86cd2741a988168ffb,40.00795988479789,40.00795988479789,0.0,1,0.0,0.0,1,0,1,2019-08-10 21:57:31,2019-08-10 21:57:31,0.0,0.0,1,0,40.00795988479789,0.0,2.1
0x51524fbdf9417ca6a470695a091a954d67d5c507,19.993880712883392,19.993880712883392,0.0,1,0.0,0.0,1,0,1,2019-08-12 20:11:59,2019-08-12 20:11:59,0.0,0.0,1,0,19.993880712883392,0.0,2.1
0x51649fa7b46e45d3b1dec5976d7a0f0df54c64fa,15.937945701818064,15.937945701818064,0.0,1,0.0,0.0,1,0,1,2019-08-03 10:54:40,2019-08-03 10:54:40,0.0,0.0,1,0,15.937945701818064,0.0,2.1
0x516ebae4c8a43b9695b9c53c38382881111f15b4,902.4833470334653,902.4833470334653,0.0,1,0.0,0.0,1,0,1,2019-07-04 04:38:24,2019-07-04 04:38:24,0.0,0.0,1,0,902.4833470334653,0.0,2.1
0x5197b5b062288bbf29008c92b08010a92dd677cd,49.093852400138154,49.093852400138154,0.0,1,0.0,0.0,1,0,1,2019-05-23 14:54:08,2019-05-23 14:54:08,0.0,0.0,1,0,49.093852400138154,0.0,2.1
0x51b9d5d8b4c1b86f4dae48336bb89c7843b93dd0,19.947254166217434,19.947254166217434,0.0,1,0.0,0.0,1,0,1,2019-08-02 15:37:11,2019-08-02 15:37:11,0.0,0.0,1,0,19.947254166217434,0.0,2.1
